"CUSTOMERID","PHONE","FIRSTNAME","LASTNAME","ADDRESS","ZIPCODE","CITYID","BALANCEDUE"
22114,"2131342013","Richard","Kidd","4987 Johnson Drive","95060",658,0.01
22115,"2131280933","Virginia","Hansen","6317 Industrial Drive","46224",2006,0.01
22116,"2134468410","Kimberly","Clay","101 Breeder Road","49738",6167,-0.02
22117,"2132804676","Joan","Lamb","6159 Windy Hill Road","07102",3600,0
22118,"2138032603","Shirley","Martin","4165 River Street","75040",5161,0
22119,"2132343597","Nadine","Jordan","6665 Elm Street","32121",1301,0.01
22120,"2134495006","Aurelio","Fisher","3672 Mud River Valley Road","92681",710,0.01
22121,"2134185612","Derek","Riddle","487 Greenfield Lane","12303",4050,0.01
22122,"2133404051","Hank","Mitchell","3045 Park Street","85282",212,-0.01
22123,"2135540191","Shirley","Keaton","6336 Pleasant Valley Drive","91902",269,0
22124,"2020890353","Pearl","Baez","7548 White Oak Court","93044",589,0
22125,"2137104622","Greg","Wilson","6083 Rebecca Drive","78265",5286,0.01
22126,"2139005794","Neal","Combs","5760 Deerwood Drive","10001",3988,0.01
22127,"2130846928","Eric","Mills","4732 Brookview Drive","01613",2510,-0.02
22128,"2135000572","Archie","Singnjar","3310 Pebble Creek Drive","46206",1955,0.01
22129,"3121485710","Asao","Owens","1597 Timber Trail","78265",5286,0
22130,"2139732367","Ruth","Henderson","2919 47th Street","85323",161,0.01
22131,"2130745524","Shermanda","Dalton","5181 Pine Branch Trace","94533",378,-0.02
22132,"2139580678","Clara","Kinser","7802 Rebecca Drive","14692",4042,0.01
22133,"2133607650","Anita","Hinton","3377 Morningside Drive","95814",627,-0.02
22134,"2136676424","Dee","Mahoney","7599 Highland Court","10001",3988,0
22135,"2133749405","Roy","Oberhausen","1244 Owens Street","23503",5488,0.01
22136,"2132491451","Rosie","Gayagoy","7229 Sunnyhill Trace","90503",706,0.01
22137,"2130158725","Grayson","Williams","4593 Crosby Drive","21207",2606,0.01
22138,"2130087960","Sam","Morrison","645 Reservoir Drive","66202",2055,0.01
22139,"2139836540","Travis","Bailey","7125 Sterling Road","32725",1061,0.01
22140,"2139057546","Perry","Mansfield","3930 Greensburg Street","08650",3692,0
22141,"2139142658","Preston","Scott","7056 Industrial Drive","90052",5857,-0.02
22142,"2136689236","Mildred","Dalton","813 Church Street","06510",902,-0.02
22143,"2137091321","Lillie","Sing","8544 Boiling Springs Road","54901",5768,0.01
22144,"2134744917","Darlene","Wilson","8031 Girkin Road","06512",860,-0.02
22145,"2134191725","Raquel","Lancaster","2369 Hazel Path","20715",2529,0
22146,"2130769796","Imelda","Perez","1558 Tick Ridge Road","44117",4202,-0.02
22147,"2139338063","Harriet","Haley","7777 Greenfield Lane","90052",5857,0.01
22148,"2138685384","Artie","Hopkins","5873 Park Street","08817",6110,0.01
22149,"2137515402","Nathan","Gaines","4259 Homewood Blvd.","30603",1367,0
22150,"2134753621","Takao","Weaver","4028 Mountain View Drive","48605",2875,0.01
22151,"2135884099","Anita","Denton","8493 Windsor Park Lane","29646",4901,0.01
22152,"2138320334","Warren","Evans","3842 Johnson Drive","",1347,0
22153,"2131983148","Jerry","McFarland","6049 Market Street","29571",4912,0
22154,"2136989028","Carol","Yates","5398 Stones Throw Road","10001",3988,0
22155,"2136122062","Martin","Wade","801 Pebble Creek Drive","77901",5324,0
22156,"2136035657","Bernard","Singnjar","1934 Horseshoe Road","19104",4739,0
22157,"2139103952","Toni","Bell","4949 High Point Street","10001",3988,0.01
22158,"2130532887","Lessie","Roberts","7137 Small Street","44070",4291,0
22159,"2136624920","Orville","Oliver","2465 15th Street","72342",125,-0.02
22160,"2139329583","Bernice","Cherry","2816 Plank Road","85234",180,0.01
22161,"2138852369","Christa","Dunn","2509 Park Street","53066",5766,0
22162,"2131861383","Gil","Baez","6738 Happy Hollow Road","31908",1385,0.01
22163,"2132489873","Phyllis","Fowler","3706 Dorcas Drive","90262",493,0.01
22164,"2137363517","Jack","McDonald","8848 Small Street","48135",2793,0
22165,"2132783414","Cathy","Lehman","5293 Smith Road","85351",208,-0.02
22166,"2138877564","Jaime","McCain","5163 Hidden Point Drive","99324",5574,0.01
22167,"2136444296","Eric","Day","136 Main Street","30301",1368,0
22168,"2136242161","Chandler","Cartwright","3905 Broadway Avenue","07055",3625,0.01
22169,"2136537883","Natasha","Link","2849 Dusty Lane","60561",1682,-0.02
22170,"2130666025","Susan","Tuck","5495 Happy Hollow Road","97030",4488,-0.02
22171,"8059129489","Madison","Mansfield","5260 Center Street","06484",930,0
22172,"2137035897","Andrew","Haynes","4308 Greensburg Street","07055",3625,0
22173,"2135552188","Bryce","Hooks","2255 Woodvale Drive","92634",396,0.01
22174,"2134654472","Kimberly","Locke","2505 Buchanan Circle","06029",864,0.01
22175,"2132074208","Clyde","Hinton","4267 Stillhouse Road","60462",1815,0.01
22176,"2136631683","Russell","King","5220 Longview Drive","10001",3988,0.01
22177,"2139279007","Jing","Petty","6593 Indian Lake Road","36526",32,-0.02
22178,"2134653836","Jing","Tabor","818 Liberty Street","02703",2269,0.01
22179,"2133494657","Toni","Yamaguchi","8620 Evergreen Circle","91950",531,0.01
22180,"2138514267","Inga","Hale","2085 Tulip Drive","48311",2892,-0.02
22181,"2133243080","Morris","Johns","8054 125th Avenue","90052",5857,0
22182,"2133009149","Cheryl","Gregory","530 Cave Springs Road","10001",3988,0
22183,"2135534065","Lou Ann","Mallory","704 Pleasant Valley Drive","60601",5866,0.01
22184,"2131315199","Dewey","Lack","3559 Humble Avenue","71459",2180,0
22185,"2137058916","Tom","Sanders","6434 Executive Park Drive","91702",248,0.01
22186,"2136773369","Ada","Wolfe","8094 MacBeth Lane","38101",5018,-0.02
22187,"2130051392","Lorene","Lee","5511 Trident Place","93117",6158,0
22188,"3122505864","Roger","Elmore","7029 Circle Drive","80233",815,0
22189,"2133259789","Geneva","Gillespie","3873 Weeping Willow Road","63155",5861,0.01
22190,"2133362613","Preston","Harper","4465 Hilltop Road","32203",1129,0
22191,"2138971652","Wayne","Frost","384 Breckinridge Street","02740",2403,0.01
22192,"2139114680","Julian","Hatfield","7432 Oak Street","22306",5462,0.01
22193,"2138352641","Todd","Herndon","8782 Elm Street","55401",5860,0
22194,"2131205009","June","Farley","5769 Berrywood Drive","18505",4766,0
22195,"2137545641","Drew","Kajka","4091 White Oak Court","97601",4464,0
22196,"2134864253","Drew","Palmer","6277 Bayshore Drive","23232",5499,0.01
22197,"2134363083","William","Hagan","7381 Hazelwood Drive","49509",2915,0.01
22198,"2139561836","Kelly","Montgomery","320 Pine Branch Trace","23458",5519,0
22199,"2135013123","Anita","Hagan","1108 Audubon Drive","45202",4173,0
22200,"2138293310","Ernest","Weaver","1563 River Street","61554",1824,0
22201,"2133545625","Charlotte","Murray","869 Crosby Drive","32203",1129,0
22202,"2132684903","Nathan","Fostor","6394 35th Street","95113",642,0
22203,"2137047920","Martin","Evans","6662 Payne Road","90250",417,0.01
22204,"2133289597","Sherri","Ramirez","6189 Sunset Place","90622",276,-0.02
22205,"2132454021","Dawn","Redford","5935 Plum Springs Road","90052",5857,0
22206,"7134419657","Earl","Kirby","7129 College Street","55113",2954,0
22207,"2130424954","Taylor","Hatcher","4181 Pleasant Valley Drive","80202",784,-0.02
22208,"2131990082","Lucille","Knight","8165 Timber Trail","60601",5866,0.01
22209,"2138573470","Christina","Dennison","8567 Whisper Woods Road","40201",5878,-0.02
22210,"2139543017","Ara","Pearson","5966 Williamsburg Drive","46322",1951,0.01
22211,"2133571628","Esperanza","Reeves","4875 Greenfield Lane","84003",5343,0
18648,"2132821610","Melanie","Keen","949 Rebecca Drive","90052",5857,0.01
18649,"2135971324","Gilbert","Hunton","1028 Southern Hills Court","07042",3587,0
18650,"2132973288","Sally","Hardcastle","6817 Orange Cemetery Road","33317",1018,0
18651,"2132093525","Chan","Valdez","5758 Stillhouse Road","84651",5374,0.01
18652,"2131681610","Lynn","Lamb","886 Shakertown Road","07071",3564,0
18653,"2136648667","Buck","Perkins","8139 Tulip Drive","39157",3195,0
18654,"2132302826","Lori","Hathaway","2517 Riverside Avenue","33463",1104,0
18655,"2136320324","Warren","Cherry","6794 Horse Park Lane","01069",2423,0
18656,"2137956113","Harriet","McFarland","5922 Pepper Street","33952",1264,0.01
18657,"2138480836","Lori","Alexander","8068 Cottontail Circle","51501",1543,0
18658,"2130795391","Ernest","Lyons","2417 125th Avenue","60126",1699,0
18659,"2135292606","Phyllis","White","8434 35th Street","94509",231,0.01
18660,"2132682638","April","Rhea","7684 Cemetery Road","75051",5167,-0.02
18661,"2137527232","Lester","Ray","7256 Weeping Willow Road","60068",1823,0
18662,"2139488309","Penny","Sadler","158 Cemetery Road","08021",3555,0
18663,"2134674924","Jean","Lamb","3820 Cherokee Road","11743",4113,0
18664,"2134166444","Adam","Gayagoy","7665 Gin Still Lane","27511",3236,0
18665,"2134795212","Ashley","McDougal","5344 Creekwood Avenue","94537",394,0
18666,"2133868913","Yath","Hale","5721 Cherry Street","29621",4872,0
18667,"2136650311","Linda","Rector","4348 Washington Street","18643",4810,0
18668,"2135547312","Cathy","Miranda","9002 Trident Place","02563",2442,0.01
18669,"3122460954","Julie","Proctor","420 Logan Street","91748",625,0
18670,"2135029827","Mary","Hopkins","8183 Shakertown Road","10001",3988,0.01
18671,"2131054521","Bryce","Adams","4532 Springhill Avenue","60102",1616,0.01
18672,"7133830603","Wilmer","Hanes","1947 Windsor Park Lane","21203",2522,0
18673,"2131832108","Harlen","Miranda","4935 Stillhouse Road","33257",1253,0
18674,"2132392779","James","Thomas","1717 Oak Street","94617",543,0
18675,"2136397079","Ed","Palmer","325 Edgewood Drive","65270",3102,0
18676,"2131005114","Brenda","Taylor","445 Riverside Avenue","90052",5857,0.01
18677,"2135441188","William","Spencer","1111 Oak Street","90052",5857,0.01
18678,"2139430975","William","Robinson","7922 Stillhouse Road","93454",660,0
18679,"2136491159","Annie","Mitchell","5105 Elm Street","18071",4731,0
18680,"2132616344","Elwood","Moore","7606 Market Street","21203",2522,0.01
18681,"2132719168","Sheila","Pendleton","8199 Fairview Road","92109",5858,0.01
18682,"2139304951","Gary","Perez","4855 Breeder Road","21203",2522,0
18683,"2133865524","Brent","Rogers","6500 West Street","77013",5907,0.01
18684,"2134758964","Jeff","Ingram","1305 Girkin Road","57701",4953,0.01
18685,"2132028119","Harriet","Ford","8971 Poplar Ridge Road","10598",4128,0
18686,"2130256183","Raquel","Jenkins","2411 Blue Lake Way","63166",3127,0
18687,"2131237548","Kevin","Riggs","122 Peterson Avenue","03801",3416,0
18688,"2130658051","Susan","Baldwin","7112 West Street","91778",640,0
18689,"2135239436","Martin","Robertson","8158 Center Point Road","79105",5057,0
18690,"2136895858","Dale","McCartney","710 Choctaw Way","40256",2143,0
18691,"2132514949","Bud","Killen","1868 Park Street","55317",2935,0.01
18692,"2135793019","Elvis","Stamps","6780 Morningside Drive","90052",5857,0
18693,"2139560280","Frieda","George","4729 Washington Street","90250",417,0.02
18694,"2137618320","Dean","Mitchell","6280 High Point Street","60601",5866,0
18695,"2133077490","Troy","Coffey","2526 Spring Street","92642",399,0
18696,"2138479320","Faye","Hoffman","8793 Glenview Drive","80901",5870,0
18697,"2132309360","Dan","Cunningham","6427 Southern Drive","94583",652,0
18698,"2137889226","Rita","Garrett","6280 Greensburg Street","91718",321,0.01
18699,"2137524650","Charlotte","Sing","388 Pleasant Ridge Road","",357,0
18700,"2136126825","Everett","Walker","6699 Creekwood Avenue","06856",909,0.01
18701,"7136324622","Stan","Mills","2736 Sunset Place","90801",483,0.01
18702,"2131152565","Shirley","Wells","3235 Trail East Drive","07922",3439,0
18703,"2136726537","Dee","George","5933 Carrington Road","92335",387,0.01
18704,"2132726919","Warren","Howe","1981 Greensburg Street","21061",2656,0
18705,"2138458597","Heather","Zhang","1315 Johnson Drive","77013",5907,0.01
18706,"2138886466","Jing","Spencer","3456 Troon Court","63166",3127,0
18707,"2130077052","Bruce","Massey","2555 Williamsburg Drive","11756",3943,0.01
18708,"2134211587","Dustin","Pearson","1557 Green Acres Road","35476",69,0.01
18709,"2139047011","Derek","Day","6306 Elm Street","95380",709,0.01
18710,"2131745878","Orville","Hooper","4238 Lois Lane","06268",941,0
18711,"2133115826","Shannon","Nash","5104 Stones Throw Road","90052",5857,0.01
18712,"2131848923","Raquel","Neely","1495 Garden Street","37202",5025,0.01
18713,"2131989381","William","Crowe","7554 Circle Drive","35016",17,0.01
18714,"2135179479","Elwood","Xiong","2064 Virginia Street","22152",5522,0.01
18715,"2138499649","Penny","Sims","5744 Horseshoe Road","97520",4465,-0.02
18716,"2136375595","Dawn","Henderson","359 Owens Street","45324",4203,0
18717,"2136348471","Charlotte","Oliver","279 Elm Street","90052",5857,0
18718,"2136129026","Christa","Jones","6790 Deerwood Drive","10001",3988,0
18719,"2135169653","Anna","Jackson","993 Iris Drive","30245",1430,-0.02
18720,"2132198448","Inga","Kennedy","2834 19th Avenue","21227",2601,0.01
18721,"2131083811","Andrew","Locke","4152 Elm Street","01020",2297,0.01
18722,"2131668917","Diane","Vaughn","730 Breeder Road","33880",1126,-0.02
18723,"7137352960","Beverly","Xiong","3597 Brown Street","44039",4292,0
18724,"2137185085","Kevin","Fisher","2428 Trident Place","23831",5424,0
18725,"2131072161","Penny","Harper","2569 Stones Throw Road","10001",3988,0.01
18726,"7135809738","Jewell","King","5411 High Street","48854",2842,0.01
18727,"2135415889","Hershel","Minor","8718 Glenview Drive","10001",3988,0.01
18728,"2139839692","Mark","Cunningham","3625 Wildwood Street","11729",3847,0
18729,"2138357621","Hunter","Hampton","4907 Sugar Grove Road","91205",404,0.01
18730,"2134695285","Gordon","Green","8776 47th Street","85282",212,0.01
18731,"2133496478","Daisy","Santos","6065 Horse Park Lane","76201",5127,0
18732,"2133130842","Darrell","Hoffman","1780 24th Street","",1156,0
18733,"2134244010","Howard","Knight","8987 Dusty Lane","44035",4200,0
18734,"2133824970","Drew","Olson","1578 Green Acres Road","55401",5860,0
18735,"2133839992","Angie","Ford","7760 Trail East Drive","10001",3988,0.01
18736,"2137458666","David","Hampton","7658 Hidden Point Drive","14454",3885,0.01
18737,"2139294184","Helen","Goff","1188 Highland Court","10001",3988,0.01
18738,"3123016856","Bernice","Queen","7123 Rebecca Drive","88101",3742,0
18739,"2133900117","Dawn","Price","4951 Berrywood Drive","78265",5286,0.01
18740,"3123031158","Takao","Payne","4307 Crosby Drive","36601",64,0
18741,"2138361089","Louis","Brown","3303 Brown Street","90660",579,0
18742,"2138966025","Phyllis","Johns","1889 Audubon Drive","55121",2947,0
18743,"2133165540","Ada","Spencer","3103 Deerwood Drive","37040",4970,0.01
18744,"2136898259","Dustin","Collins","7534 Peach Tree Lane","39056",3157,-0.02
18745,"2134769646","Darlene","Miranda","2858 High Point Street","94590",721,0.01
18746,"2139225245","Shirley","Crowe","59 Countrywood Drive","61401",1714,0.01
18747,"3123717144","Melinda","Haynes","4864 Lois Lane","07095",3726,0
18748,"2138402574","Etta","Fowler","1444 Greensburg Street","60056",1794,0.01
18749,"2133386586","Heather","Rector","4243 Railroad Avenue","34667",1000,0.02
18750,"2137726048","Ruby","Chung","6129 Hot Springs Avenue","90052",5857,0.01
18751,"2134310194","Golda","Carver","8450 Whisper Woods Road","78265",5286,0.01
18752,"2133618816","Scott","Fuller","4945 Pebble Creek Drive","10001",3988,0.01
18753,"3129043371","Emmitt","Nash","4417 Kennedy Drive","08650",3692,0
18754,"2132995647","Gil","Haynes","5258 84th Avenue","",4510,0
18755,"2134391075","Ruth","Carter","7561 Bayview Drive","46933",1941,0
18756,"2138302133","Alfred","Jantzen","2051 Cottontail Circle","44309",4130,0
20377,"2136716875","Preston","Page","2653 Lakeside Avenue","03878",3421,0
20378,"2131516612","Pearl","Wilson","8486 Williamsburg Drive","70394",2225,0
20379,"2134115591","Alma","Adams","970 Cumberland Hills Drive","06830",871,0.01
20380,"2137744980","Randy","Abrams","2035 Smallhouse Road","08031",3436,0.01
20381,"2137529997","Troy","Perkins","4103 Webster Road","62236",1673,0
20382,"2139793240","Maureen","Robertson","4109 Lovers Lane","94142",639,0
20383,"2130252808","Juanita","Madden","4810 Happy Hollow Road","19104",4739,0
20384,"2131810980","Shatika","Harrison","4248 Camino Circle","10543",3953,0.01
20385,"2132462806","Andrew","Lancaster","3108 Lois Lane","55008",2933,0
20386,"2139078115","Eugene","Doker","5300 Southern Drive","90052",5857,0.01
20387,"2132156718","Jennifer","Day","2531 Fairview Road","94530",361,0.01
20388,"2139907584","Tracy","McCain","7982 Liberty Street","17036",6211,0
20389,"2133275074","Amos","Wells","3645 Brown Street","53201",5757,-0.02
20390,"2135091904","Alicia","Buchanon","5561 Shakertown Road","77581",5255,0
20391,"2130588258","Homer","Mansfield","8569 Dorcas Drive","06101",878,0
20392,"2131895040","Jennifer","Thomas","6293 West Street","01915",2277,0
20393,"2134216550","Bryce","Pardue","5189 Cherry Street","90052",5857,0.01
20394,"2131067267","Leisha","Gentry","3690 Southern Hills Court","27701",3244,0
20395,"2138447020","Andy","Stone","2228 Cherokee Road","76201",5127,0
20396,"2134571220","Jean","Lancaster","7313 Tulip Drive","05047",5538,0
20397,"2134585841","Jackie","Howard","4287 Long Hollow Pike","92263",566,-0.02
20398,"2138977635","Clive","Pitts","7156 Sugar Grove Road","30278",1463,-0.02
20399,"2138847398","Ricardo","Mallory","197 Front Street","07626",3474,0
20400,"2131921442","Carmen","Abel","7135 Dolhous Drive","12866",4057,0
20401,"7133625233","Ricardo","Murray","1170 Cemetery Road","92109",5858,0
20402,"2130372577","Leisha","Locke","6072 15th Street","10001",3988,0.01
20403,"2134602229","Ashley","Rhea","3509 Dolhous Drive","10001",3988,0.01
20404,"2134403319","Elizabeth","Galloway","8709 Highland Court","10001",3988,0.01
20405,"2136437133","Doris","Goad","545 Market Street","75080",5270,0.01
20406,"2139307338","Chris","Childress","3493 Mason Court","90052",5857,-0.02
20407,"2138117912","Lucille","Herndon","4087 Edgewood Drive","33138",1343,0.01
20408,"2131089338","Roger","Olson","1346 Choctaw Way","91790",738,0
20409,"2134827635","Jennifer","Griffen","2710 Smith Road","07510",3626,0.01
20410,"2130612447","Albert","Francis","3441 Green Ridge Road","07102",3600,0
20411,"2136495715","Darcy","West","4525 Greenfield Lane","63155",5861,0
20412,"2132597654","Dustin","Douglas","2861 Oxford Way","55449",2926,0.01
20413,"2132822636","Derek","Shelton","5660 Longview Drive","90052",5857,0.01
20414,"8183533260","Glen","Powell","858 Tyler Court","95402",663,0
20415,"2135735054","Gertrude","Hoffman","1296 Green Street","70510",2152,0.01
20416,"2133578357","Alicia","Hoffman","1450 Green Acres Road","44101",4175,0
20417,"2137133448","Maureen","Oberhausen","1247 Castle Heights Road","61866",1833,0
20418,"2137205011","Cheryl","Harris","3735 Cairo Road","92613",552,0
20419,"2134009239","Glen","Runner","2170 84th Avenue","70113",5864,0
20420,"2135216359","Nora","Jennings","7918 Pebble Creek Drive","45424",4233,0.01
20421,"7136104503","Wanda","Hunt","5006 Elementary Drive","94142",639,0
20422,"2136386948","Lidia","Link","6280 Glenview Drive","60103",1729,0
20423,"2131808916","Leland","Shelton","8771 College Street","43326",4241,0
20424,"2133180084","Roger","Greer","7012 Sunnyhill Trace","35064",38,0
20425,"3121775211","Clarence","Groves","2785 84th Avenue","22170",5512,0
20426,"2130519421","Orville","Norris","2808 Tyler Court","91016",518,0
20427,"2132961054","Connie","Hurt","7112 Clay Avenue","22210",5405,0.01
20428,"2131103217","Eugene","Mahoney","5196 Pine Branch Trace","36104",66,0.01
20429,"2139747941","Sherri","Hodges","8978 Choctaw Way","10001",3988,0
20430,"2131598101","Amy","McFarland","543 Austin Drive","38101",5018,0.01
20431,"2130379774","Dorothy","Hanes","8040 35th Street","01742",2490,0
20432,"7132083163","Colleen","Goad","1866 Meadow Lane","93534",465,0
20433,"2136508254","Kirby","Hampton","5140 Plum Springs Road","06510",902,0
20434,"2134362191","Carmen","Moseley","7717 Gerogetown Drive","19104",4739,0.01
20435,"2137756299","Fannie","Downing","4209 Garden Street","04011",2678,0.01
20436,"2136279751","Dee","Griffen","4942 Longview Drive","55426",3010,0
20437,"2135294257","Stephen","Smith","6519 12th Avenue","85026",197,0
20438,"2130346720","Kaye","Wood","2927 N. Main Street","10001",3988,0
20439,"2137515591","Carol","Daniel","2679 Southern Hills Court","18016",4561,-0.02
20440,"2137687391","Bart","Miller","5585 River Street","93001",6544,0.01
20441,"2130954966","Avery","Pruitt","4298 Center Street","03867",3418,0.01
20442,"2133570018","Lori","Lawrence","8913 Humble Avenue","94550",477,0
20443,"2139892495","David","Pitts","8809 Greenfield Lane","77707",5071,0
20444,"2138745482","Terri","Love","6390 Ridge Top Road","55433",2940,0.01
20445,"2130658311","Anna","Murray","7396 Plank Road","07047",3603,0.01
20446,"2139271072","Francis","Akers","8635 Bayshore Drive","32203",1129,0
20447,"2136533231","Joyce","York","2001 Green Ridge Road","92325",328,0
20448,"2136369869","George","Valdez","1629 Deerwood Drive","19104",4739,0
20449,"2139730731","Inez","Rogers","2956 Greensburg Street","21061",2579,0.01
20450,"2135369296","Hunter","Stone","4410 Camino Circle","90052",5857,0
20451,"2132099895","Melinda","Page","4247 Flat Rock Road","65801",3134,0
20452,"2131671380","Virginia","Patterson","5541 Rolling Acres Drive","11714",3817,0
20453,"2138935178","Alice","Poston","2242 24th Street","90052",5857,0.01
20454,"8058778414","Regina","Gilliam","4704 Sugar Grove Road","12901",4029,0.01
20455,"2139180760","Gene","Hansen","8155 Industrial Drive","92109",5858,0.01
20456,"2133145077","Julian","Thompson","3539 Plank Road","27420",3255,0
20457,"2136361206","Alma","Richmond","428 Pace Street","08332",3585,0
20458,"2135818848","Cecil","Francis","6684 Longview Drive","44515",4137,0.01
20459,"2133266172","Seth","Phelps","6416 Homewood Blvd.","02364",2358,0.01
20460,"2130698077","Hazel","Richards","8960 Glenview Drive","90052",5857,0
20461,"2137063730","Chelsea","Yamaguchi","2006 Camino Circle","32725",1061,0.01
20462,"2134228345","Clarence","Hines","7938 Plank Road","85621",191,0.01
20463,"2130469141","Lou Ann","Little","6051 Lakeside Avenue","93302",249,0.01
20464,"2138982014","Tina","Runner","1841 Smith Road","55075",3019,-0.02
20465,"2132241445","Buck","West","377 Oak Street","85225",167,0.01
20466,"2135300812","Emmitt","Farley","6294 Boiling Springs Road","01853",2370,-0.02
20467,"7139144129","Adam","Goad","1598 47th Street","90052",5857,0.01
20468,"7136602517","Tony","Goad","6465 Morningside Drive","02887",4865,0
20469,"2139182199","Harold","Jennings","3387 Elm Hill Circle","67209",2067,0
20470,"2133260343","Thad","Bowe","6817 Deerwood Drive","20785",2594,-0.02
20471,"2136257265","Ishel","Howard","2265 Meadowlake Drive","92069",647,0.01
20472,"2133254752","Michael","Garner","7505 Hot Springs Avenue","90022",316,0.01
20473,"2131157127","Perry","Gaines","6963 High Point Street","90631",443,-0.02
20474,"2131866416","Alvie","Rose","4299 Meadow Lane","92716",435,0.01
20475,"2134006187","Alma","Holland","6971 Orchard Valley Drive","07666",3687,0.01
20476,"7131756780","Eric","McCoy","453 Small Street","78265",5286,0.01
20477,"2130161899","Wilmer","DeVore","329 Summers Road","21040",2561,-0.02
20478,"2137546119","Gina","Sadler","1167 MacBeth Lane","90052",5857,0.01
20479,"2131286725","Lester","Ball","7799 Ridge Top Road","52802",1545,0.01
20480,"2137310924","Anthony","Key","6949 Williamsburg Drive","11779",3937,0.01
20481,"2134449683","Ronald","Keaton","6238 Volunteer Drive","21014",2525,0
20482,"2133634343","Jack","Morris","5942 Weeping Willow Road","33509",1015,0
20483,"2137718778","Fernando","Chung","8991 Sunset Place","10001",3988,0.01
20484,"2135711308","Anna","Coffey","1124 Volunteer Drive","49721",6044,0.01
22212,"2130012502","Martha","Soto","1358 Camino Circle","10001",3988,0.01
22213,"2134291349","Leisha","Moseley","6596 Saddlebrook Way","10001",3988,0
22214,"2130155895","Adam","Humphrey","2560 Longview Drive","84119",5398,0
22215,"2131143505","Louis","Hood","1394 Butler Road","66601",2064,0.01
22216,"7132541628","Harry","Dunn","4182 Audubon Drive","33322",1316,0
22217,"2137103616","David","Crowe","5932 Tyler Court","33620",1330,0.01
22218,"2133930116","Bret","Alexander","1124 Lovers Lane","07410",3494,0
22219,"2136560006","Leon","Wilson","5743 Lake Terrace Drive","12054",3848,0
22220,"2139662611","Arlene","Groce","59 Roberts Road","23503",5488,0
22221,"2134527740","Colleen","McCartney","7320 Gerogetown Drive","85026",197,0
22222,"2130471702","Amy","Cook","5292 Gerogetown Drive","22134",5496,0
22223,"7132167704","Malcolm","Little","860 19th Avenue","53081",5786,0.01
22224,"2139467322","Dan","Middleton","3957 Brookdale Road","63857",3084,0.01
22225,"2135326598","Glen","Akers","6206 Glenview Drive","73125",4439,-0.02
22226,"2134988451","Andrew","Freeman","5156 Deer Park Lane","48150",2835,0
22227,"7135606941","Albert","Hoffman","2123 High Street","02910",4833,0
22228,"2138543299","Geneva","Wilson","6162 Executive Park Drive","90301",432,0
22229,"2132865097","Martha","Clay","78 Cottontail Circle","03824",3378,0
22230,"2137140142","Lidia","Maynard","7944 West Street","93257",590,0.01
22231,"2137601807","Homer","Nelson","692 Circle Drive","01701",2325,0
22232,"2027681478","Wayne","Guzman","3110 Choctaw Way","31402",1460,0
22233,"2135069996","Jennifer","Jantzen","7521 Broadway Avenue","99210",5674,0.01
22234,"7133654913","Virginia","Saltsman","3813 Wildwood Street","37821",5026,0
22235,"2130287758","Golda","Wheeler","7735 Fairview Road","75074",5262,0
22236,"2131602694","Francis","Goad","3886 Halltown Road","02152",2508,0
22237,"2136687428","Elaine","Russell","6053 Austin Drive","10535",3926,0.01
22238,"2139301198","Evelyn","Galloway","9045 Humble Avenue","07102",3600,0.01
22239,"2139991282","Terry","Jernigan","7810 N. Main Street","90052",5857,0
22240,"2134559515","Martin","Keaton","1683 Homewood Blvd.","92642",399,0.01
22241,"2131781036","Belinda","Hooper","3882 Elementary Drive","90052",5857,-0.02
22242,"2138019740","Leland","Poole","2213 Cedar Avenue","11518",3863,0.01
22243,"2134318179","Gil","Wells","4776 Bayshore Drive","90052",5857,0
22244,"2139422184","Travis","Nelson","6744 Gin Still Lane","77979",5265,0
22245,"2135699810","Orville","Gilliam","907 Spring Street","87101",3734,0.01
22246,"3125654804","Asao","Reynolds","5369 Blackjack Road","10001",3988,0
22247,"2137057837","Charlotte","Simmons","2418 Buchanan Circle","83402",1600,-0.02
22248,"2131929039","Todd","Rainwaters","3810 Mason Court","19104",4739,0
22249,"2134221199","Becky","McCain","1905 Garden Street","29401",5901,0.01
22250,"2131507665","Rodney","Little","6828 Roseville Road","60601",5866,0
22251,"2133341241","Basil","Kajka","550 Locust Street","02771",2445,0
22252,"2131454225","Anna","Meyer","4826 Highland Court","90052",5857,0
22253,"2134972485","Alicia","Rainwaters","8572 Halltown Road","72801",147,0
22254,"2134843356","Anna","Perkins","7501 Shoreside Drive","71913",6208,0
22255,"2130683591","Reva","Foster","3164 Brookdale Road","90052",5857,0.01
22256,"2137478701","Perry","Hays","3013 Bayshore Drive","75221",5121,-0.02
22257,"2139866412","Vivian","Palmer","1496 Oxford Way","29410",4920,0
22258,"2139099056","Katy","Hagan","1635 Indian Lake Road","55016",2942,0
22259,"2139246823","Audrey","Singnjar","4951 Fairways Drive","91770",621,0.01
22260,"2130195160","Preston","Hatcher","3985 Liberty Street","58401",3325,0.01
22261,"2133157061","Becky","Killen","4708 Woodland Drive","02638",2307,0.01
22262,"2137881315","Francis","Kidd","2385 Reservoir Drive","34236",1288,0.01
22263,"2135770589","Manuel","Hampton","8910 High Street","82601",5840,0
22264,"2137087288","Seth","Allen","7891 Happy Hollow Road","06016",862,0.01
